trait_short	Enrichment	Enrichment_p	Enrichment_p_adj	description	enrichments_list	enrichment_ps_list	colors	logged_enrichments	logged_enrichments_ps	type
4101_irnt.male	1.9039264326093952	0.735422469377802	0.9145360369430372	Heel broadband ultrasound attenuation (left)	1.9039264326093952	0.735422469377802	black	0.9289777342340417	0.13346310525622834	non blood
20154_irnt.male	0.2216442055611298	0.7369259718467743	0.9145360369430372	Forced expiratory volume in 1-second (FEV1), predicted percentage	0.2216442055611298	0.7369259718467743	black	-2.1736824482312156	0.13257613715209904	non blood
30600_irnt.female	1.6949021509331113	0.7418426278026928	0.9173248442362226	Albumin (g/L)	1.6949021509331113	0.7418426278026928	black	0.7612019869673164	0.12968821483650425	chemistry
130_irnt.female	3.942825653218826	0.7422986388623607	0.9173248442362226	Place of birth in UK - east co-ordinate	3.942825653218826	0.7422986388623607	black	1.979229917699682	0.12942133580338125	non blood
5097_irnt.female	0.4465667385527904	0.7484177341967441	0.9219006495124219	6mm weak meridian (left)	0.4465667385527904	0.7484177341967441	black	-1.1630522953883353	0.12585593018788	non blood
5375_irnt.female	10.1741145440253	0.7491424358048131	0.9219006495124219	Longest period of unenthusiasm / disinterest	10.1741145440253	0.7491424358048131	black	3.346831336697792	0.12543560125514858	non blood
40007_irnt.male	133.80209185328843	0.7519186852392666	0.9226991816806224	Age at death	133.80209185328843	0.7519186852392666	black	7.0639568609317855	0.12382912278778085	non blood
12340_irnt.male	6.658966176224459	0.7529351073680035	0.9226991816806224	QRS duration	6.658966176224459	0.7529351073680035	black	2.7352982121002323	0.12324245238685518	non blood
30830_irnt.female	1.6332827891942467	0.7581699364082707	0.9259473107631062	SHBG (nmol/L)	1.6332827891942467	0.7581699364082707	black	0.7077746030533661	0.12023344057808001	chemistry
22643_irnt.male	-73.9411898635002	0.7615891294253454	0.9259473107631062	Number of night shifts worked monthly during mixed shift periods	0.1	0.7615891294253454	black	-3.321928094887362	0.11827926350000062	non blood
20455_irnt.male	-13.828114749184401	0.7618522461439976	0.9259473107631062	Age when last took cannabis	0.1	0.7618522461439976	black	-3.321928094887362	0.11812924769765228	non blood
5986_irnt.female	5.006676915472535	0.7618953170333566	0.9259473107631062	ECG, phase time	5.006676915472535	0.7618953170333566	black	2.3238533602579916	0.1181046957967518	non blood
5118_irnt.male	10.373977139955835	0.7649075458204628	0.927687457431016	6mm cylindrical power (left)	10.373977139955835	0.7649075458204628	black	3.374897190589274	0.11639105473723946	non blood
4079_irnt.male	0.4294870331575874	0.7685043355042942	0.9301279277134448	Diastolic blood pressure, automated reading	0.4294870331575874	0.7685043355042942	black	-1.2193135199418788	0.1143536780923036	non blood
20151_irnt.male	1.388934525931658	0.7708803219949113	0.9302463011617984	Forced vital capacity (FVC), Best measure	1.388934525931658	0.7708803219949113	black	0.4739785925950003	0.11301304027792129	non blood
6038_irnt.male	4.35658349306808	0.7746302307683288	0.9302463011617984	Number of trend entries	4.35658349306808	0.7746302307683288	black	2.123197192388235	0.11090555821531446	non blood
30510_irnt.male	1.9686040101603672	0.7749354382052739	0.9302463011617984	Creatinine (enzymatic) in urine	1.9686040101603672	0.7749354382052739	black	0.9771729385464623	0.11073447813775578	non blood
20434_irnt.male	-5.998548901200335	0.7749411265214983	0.9302463011617984	Age at last episode of depression	0.1	0.7749411265214983	black	-3.321928094887362	0.11073129026537444	non blood
6038_irnt.female	-2.858166636684908	0.7790353043338488	0.9332524972325904	Number of trend entries	0.1	0.7790353043338488	black	-3.321928094887362	0.10844286051748196	non blood
5098_irnt.female	0.4154818981741308	0.7824259770052555	0.9354053940979328	6mm weak meridian (right)	0.4154818981741308	0.7824259770052555	black	-1.2671424722438627	0.10655673914740064	non blood
24008_irnt.male	10.192461521885695	0.7865359645447761	0.9363177736292956	Particulate matter air pollution 2.5-10um; 2010	10.192461521885695	0.7865359645447761	black	3.349430605327806	0.10428141436779022	non blood
5158_irnt.female	-0.4530959052167105	0.7887476548301524	0.9363177736292956	6mm asymmetry index (right)	0.1	0.7887476548301524	black	-3.321928094887362	0.10306191902620936	non blood
5983_irnt.female	-0.8763643740149205	0.7893626871158093	0.9363177736292956	ECG, heart rate	0.1	0.7893626871158093	black	-3.321928094887362	0.10272340639591124	non blood
5254_irnt.female	2.177538439740552	0.7895695024642272	0.9363177736292956	Intra-ocular pressure, corneal-compensated (right)	2.177538439740552	0.7895695024642272	black	1.1226981867155656	0.10260963486639627	non blood
20127_irnt.male	0.628728066953584	0.792475386346517	0.9378690560189628	Neuroticism score	0.628728066953584	0.792475386346517	black	-0.669491927204528	0.1010142177409872	non blood
5984_irnt.male	-0.6252832031455845	0.7966212279554559	0.940878593178778	ECG, load	0.1	0.7966212279554559	black	-3.321928094887362	0.0987481249150395	non blood
94_irnt.male	-1.373418759254022	0.7997321400540203	0.9426561570516264	Diastolic blood pressure, manual reading	0.1	0.7997321400540203	black	-3.321928094887362	0.09705544997795455	non blood
100021_irnt.female	-19.800744971593	0.8050382716094763	0.946934400863593	Vitamin D	0.1	0.8050382716094763	black	-3.321928094887362	0.0941834727331039	non blood
757_irnt.male	6.392874929377504	0.8065880756930094	0.946934400863593	Time employed in main current job	6.392874929377504	0.8065880756930094	black	2.676464869137896	0.09334820273381311	non blood
20007_irnt.female	18.338631865806047	0.8093939106028796	0.9483317874728351	Interpolated Age of participant when cancer first diagnosed	18.338631865806047	0.8093939106028796	black	4.196814107100499	0.09184006730486188	non blood
4194_irnt.male	0.3111896223531357	0.8136486559629085	0.951417850697664	Pulse rate	0.3111896223531357	0.8136486559629085	black	-1.684134145197275	0.0895630886197565	non blood
30740_irnt.male	1.935531966382224	0.8213365133796909	0.9563246602510328	Glucose (mmol/L)	1.935531966382224	0.8213365133796909	black	0.9527301347344749	0.08547886972494706	chemistry
5115_irnt.male	-0.9644055394398218	0.8217953759673383	0.9563246602510328	3mm cylindrical power angle (right)	0.1	0.8217953759673383	black	-3.321928094887362	0.08523630673138635	non blood
5104_irnt.female	-0.0336567242324538	0.8227324589893894	0.9563246602510328	3mm strong meridian angle (left)	0.1	0.8227324589893894	black	-3.321928094887362	0.08474136828041197	non blood
30500_irnt.male	-0.3156031762124359	0.8277580920077426	0.9602648221512744	Microalbumin in urine	0.1	0.8277580920077426	black	-3.321928094887362	0.08209656497380102	non blood
30670_irnt.female	1.3425690360571705	0.8296037420306563	0.9605076855463418	Urea (mmol/L)	1.3425690360571705	0.8296037420306563	black	0.4249962747407226	0.08112929767542824	chemistry
5100_irnt.male	-0.8196719824736433	0.8350375481818864	0.963261351940596	3mm weak meridian angle (right)	0.1	0.8350375481818864	black	-3.321928094887362	0.07829399565224843	non blood
30897_irnt.male	6.508981625281602	0.8385577655410653	0.963261351940596	Estimated sample dilution factor (factor)	6.508981625281602	0.8385577655410653	black	2.702431841534762	0.0764670148806517	non blood
30770_irnt.male	0.6599760077589967	0.8419867304275336	0.963261351940596	IGF-1 (nmol/L)	0.6599760077589967	0.8419867304275336	black	-0.5995145160469731	0.07469475285606349	chemistry
5986_irnt.male	-0.7790777127818261	0.8421755333898983	0.963261351940596	ECG, phase time	0.1	0.8421755333898983	black	-3.321928094887362	0.0745973797147373	non blood
3627_irnt.male	-1.688866371099551	0.8443622234798779	0.963261351940596	Age angina diagnosed	0.1	0.8443622234798779	black	-3.321928094887362	0.07347120513845976	non blood
130_irnt.male.v2	-0.7058908719370371	0.8448082721450736	0.963261351940596	Place of birth in UK - east co-ordinate	0.1	0.8448082721450736	black	-3.321928094887362	0.07324184228970157	non blood
30730_irnt.female	0.5079999094120844	0.8450801106333348	0.963261351940596	Gamma glutamyltransferase (U/L)	0.5079999094120844	0.8450801106333348	black	-0.9770998551551737	0.07310211950369726	chemistry
30520_irnt.female	1.5401011421717732	0.8457567644522568	0.963261351940596	Potassium in urine	1.5401011421717732	0.8457567644522568	black	0.6230250993085958	0.07275451999278712	non blood
24010_irnt.male	-0.9713918588932045	0.8484245094566714	0.963261351940596	Inverse distance to the nearest road	0.1	0.8484245094566714	black	-3.321928094887362	0.07138679398852893	non blood
22605_irnt.female	11.791334399441691	0.8493726782207525	0.963261351940596	Work hours per week - exact value	11.791334399441691	0.8493726782207525	black	3.5596550890762453	0.0709017130755053	non blood
5096_irnt.female	0.620990871790913	0.8516554242464341	0.963261351940596	3mm weak meridian (left)	0.620990871790913	0.8516554242464341	black	-0.6873560330740881	0.06973608318822211	non blood
21021_irnt.female	-0.3754429659171564	0.8589412925747693	0.963261351940596	Pulse wave Arterial Stiffness index	0.1	0.8589412925747693	black	-3.321928094887362	0.0660365185693666	non blood
24006_irnt.female	-0.3514783629776639	0.8590507407148185	0.963261351940596	Particulate matter air pollution (pm2.5); 2010	0.1	0.8590507407148185	black	-3.321928094887362	0.06598118336126177	non blood
12336_irnt.male	-1.1470544047609734	0.8593508181028411	0.963261351940596	Ventricular rate	0.1	0.8593508181028411	black	-3.321928094887362	0.06582950524572687	non blood
30800_irnt.female	3.918062926541858	0.8619736913066051	0.963261351940596	Oestradiol (pmol/L)	3.918062926541858	0.8619736913066051	black	1.970140568376519	0.0645059892735825	chemistry
100018_irnt.male	-4.080403678419593	0.8620596201311193	0.963261351940596	Retinol	0.1	0.8620596201311193	black	-3.321928094887362	0.06446269728600168	non blood
5134_irnt.female	0.6719409528511961	0.8629295015653237	0.963261351940596	6mm strong meridian (left)	0.6719409528511961	0.8629295015653237	black	-0.5735936338648369	0.06402468323239749	non blood
5256_irnt.female	0.4231499032979209	0.8636127689218331	0.963261351940596	Corneal hysteresis (right)	0.4231499032979209	0.8636127689218331	black	-1.240759257940526	0.06368094504172579	non blood
30700_irnt.female	1.2542636224007682	0.8642202331514097	0.963261351940596	Creatinine (umol/L)	1.2542636224007682	0.8642202331514097	black	0.32684060711820223	0.06337557018962843	chemistry
24012_irnt.female	-2.9805906437739784	0.8661253272259938	0.963261351940596	Inverse distance to the nearest major road	0.1	0.8661253272259938	black	-3.321928094887362	0.06241926158012025	non blood
20021_irnt.female	3.8041632670189136	0.8666872252566579	0.963261351940596	Speech-reception-threshold (SRT) estimate (right)	3.8041632670189136	0.8666872252566579	black	1.9275791650901448	0.06213760477619952	non blood
20074_irnt.female	3.175699888179791	0.8680839100112014	0.963261351940596	Home location at assessment - east co-ordinate (rounded)	3.175699888179791	0.8680839100112014	black	1.6670745805248046	0.06143829337934004	non blood
5134_irnt.male	1.3019263374166803	0.8702345007365923	0.9635780451084984	6mm strong meridian (left)	1.3019263374166803	0.8702345007365923	black	0.38064782358032717	0.0603637029526248	non blood
100017_irnt.male	2.6333380584390924	0.8717128566233701	0.9635780451084984	Magnesium	2.6333380584390924	0.8717128566233701	black	1.3968927412573935	0.059626548692079166	non blood
3436_irnt.male	5.2920565775152895	0.8732939011886223	0.9635780451084984	Age started smoking in current smokers	5.2920565775152895	0.8732939011886223	black	2.403828485589456	0.058839572807719696	non blood
100016_irnt.male	-0.44808289188703404	0.8838445099298753	0.9720098576595352	Potassium	0.1	0.8838445099298753	black	-3.321928094887362	0.05362413138857959	non blood
5111_irnt.male	2.5092989971508843	0.8842474684671071	0.9720098576595352	3mm asymmetry angle (left)	2.5092989971508843	0.8842474684671071	black	1.3272843862537447	0.05342617486332665	non blood
20420_irnt.male	2.9415519013773537	0.8934723980558309	0.9792588007554238	Longest period spent worried or anxious	2.9415519013773537	0.8934723980558309	black	1.5565774916988262	0.04891885956259305	non blood
24006_irnt.male	0.2996960346878426	0.8958340259151072	0.9792588007554238	Particulate matter air pollution (pm2.5); 2010	0.2996960346878426	0.8958340259151072	black	-1.738428099370979	0.04777244603675264	non blood
5116_irnt.male	0.3436140379133722	0.8958466371476365	0.9792588007554238	3mm cylindrical power (right)	0.3436140379133722	0.8958466371476365	black	-1.5411391177407086	0.04776633223666486	non blood
3064_irnt.male	0.771915885366011	0.9024912776558626	0.9808714941540672	Peak expiratory flow (PEF)	0.771915885366011	0.9024912776558626	black	-0.37348444736402114	0.0445569867455548	non blood
4230_irnt.male	2.6337782112828565	0.9028251404766744	0.9808714941540672	Signal-to-noise-ratio (SNR) of triplet (left)	2.6337782112828565	0.9028251404766744	black	1.3971338623163911	0.04439635586557403	non blood
24008_irnt.female	-0.6146665302312894	0.9046272094811408	0.9808714941540672	Particulate matter air pollution 2.5-10um; 2010	0.1	0.9046272094811408	black	-3.321928094887362	0.04353035363432117	non blood
5208_irnt.male	3.80645497469586	0.9060125990123522	0.9808714941540672	logMAR, final (left)	3.80645497469586	0.9060125990123522	black	1.9284480131378645	0.04286576298157853	non blood
400_irnt.female	0.7992635255699628	0.9065221217367334	0.9808714941540672	Time to complete round	0.7992635255699628	0.9065221217367334	black	-0.32325684160868273	0.04262159340965392	non blood
24016_irnt.male	1.515357003834511	0.9073479068580212	0.9808714941540672	Nitrogen dioxide air pollution; 2005	1.515357003834511	0.9073479068580212	black	0.5996577191019713	0.04222615830070277	non blood
5088_irnt.female	-0.3329083808492959	0.9109716016873451	0.9829785481442492	Astigmatism angle (right)	0.1	0.9109716016873451	black	-3.321928094887362	0.040495161361486155	non blood
5117_irnt.female	1.893889415536216	0.9155604998256822	0.9861174557755512	6mm cylindrical power (right)	1.893889415536216	0.9155604998256822	black	0.9213520941034568	0.0383129524302047	non blood
5117_irnt.male	-15.699352382460921	0.9176948859371568	0.9866060403756612	6mm cylindrical power (right)	0.1	0.9176948859371568	black	-3.321928094887362	0.03730168849339394	non blood
24007_irnt.male	-0.0352323968172793	0.9224288188435608	0.9870620963064808	Particulate matter air pollution (pm2.5) absorbance; 2010	0.1	0.9224288188435608	black	-3.321928094887362	0.03506713712140301	non blood
30730_irnt.male	1.260504348272592	0.9225793992833979	0.9870620963064808	Gamma glutamyltransferase (U/L)	1.260504348272592	0.9225793992833979	black	0.3340010949679598	0.0349962471886574	chemistry
20016_irnt.male	1.2140424464218222	0.9231636982491616	0.9870620963064808	Fluid intelligence score	1.2140424464218222	0.9231636982491616	black	0.279818863250711	0.034721281701392326	non blood
5110_irnt.male	-0.1022346211974481	0.9267003728315468	0.9874506565696044	6mm asymmetry angle (left)	0.1	0.9267003728315468	black	-3.321928094887362	0.033060662252814954	non blood
100024_irnt.male	3.057755757357542	0.9282764492412516	0.9874506565696044	Calcium	3.057755757357542	0.9282764492412516	black	1.612473173957838	0.0323226676381576	non blood
6033_irnt.female	0.4989492664585244	0.9285737008968	0.9874506565696044	Maximum heart rate during fitness test	0.4989492664585244	0.9285737008968	black	-1.003034966198031	0.0321836206021494	non blood
5135_irnt.male	0.8621493548898989	0.9314968042369404	0.9887678554920144	3mm strong meridian (left)	0.8621493548898989	0.9314968042369404	black	-0.2139902779000481	0.03081863073514926	non blood
4124_irnt.male	1.190553979517656	0.940849705296852	0.9944223270037996	Heel bone mineral density (BMD) (right)	1.190553979517656	0.940849705296852	black	0.25163303364223555	0.026479746788857093	non blood
24004_irnt.female	0.4099135241311205	0.941547951990723	0.9944223270037996	Nitrogen oxides air pollution; 2010	0.4099135241311205	0.941547951990723	black	-1.2866085058050505	0.02615755694879914	non blood
4104_irnt.male	0.8294284984307906	0.9435410126063368	0.9944223270037996	Heel quantitative ultrasound index (QUI), direct entry (left)	0.8294284984307906	0.9435410126063368	black	-0.2698104770642295	0.025239217744401823	non blood
30897_irnt.female	-0.9316973037432088	0.9448952266281776	0.9944223270037996	Estimated sample dilution factor (factor)	0.1	0.9448952266281776	black	-3.321928094887362	0.02461634495092719	non blood
5157_irnt.female	0.5950628620892956	0.9463142360180884	0.9944223270037996	6mm asymmetry index (left)	0.5950628620892956	0.9463142360180884	black	-0.748886012964167	0.023964626486497255	non blood
5159_irnt.male	-1.7373223205518329	0.9469882125981668	0.9944223270037996	3mm asymmetry index (right)	0.1	0.9469882125981668	black	-3.321928094887362	0.023655426736359123	non blood
4196_irnt.female	1.4577968492602458	0.9513145497009146	0.9964859051033422	Pulse wave peak to peak time	1.4577968492602458	0.9513145497009146	black	0.5437896874390659	0.02167586096743048	non blood
20022_irnt.female	0.857899514144364	0.9523485396302809	0.9964859051033422	Birth weight	0.857899514144364	0.9523485396302809	black	-0.2211194202808111	0.02120407983415718	non blood
5984_irnt.female	1.4392191503709313	0.9558610922564809	0.9976093351140396	ECG, load	1.4392191503709313	0.9558610922564809	black	0.5252862884511724	0.019605215725683616	non blood
4106_irnt.male	0.8682309906202775	0.9568212191979631	0.9976093351140396	Heel bone mineral density (BMD) T-score, automated (left)	0.8682309906202775	0.9568212191979631	black	-0.20384917584846934	0.01916920200282011	non blood
5099_irnt.female	1.1034802410737652	0.9585503004373842	0.9976401176538024	3mm weak meridian (right)	1.1034802410737652	0.9585503004373842	black	0.14206079693958767	0.01838509235377051	non blood
100024_irnt.female	0.4280269905505102	0.9603821446670266	0.9977775556098136	Calcium	0.4280269905505102	0.9603821446670266	black	-1.2242263218459095	0.017555922901419732	non blood
4123_irnt.male	1.118149307890309	0.9637179116344544	0.9978284682367168	Heel quantitative ultrasound index (QUI), direct entry (right)	1.118149307890309	0.9637179116344544	black	0.1611128459365352	0.016050069155869474	non blood
4125_irnt.male	1.11777591903155	0.9638309054347842	0.9978284682367168	Heel bone mineral density (BMD) T-score, automated (right)	1.11777591903155	0.9638309054347842	black	0.16063099953722232	0.015999152070300313	non blood
2217_irnt.female	0.8960241503120725	0.9657415624035028	0.9979248144905378	Age started wearing glasses or contact lenses	0.8960241503120725	0.9657415624035028	black	-0.15839047748626736	0.015139077558091026	non blood
5103_irnt.male	0.6063752793985496	0.9720624562645059	0.9979248144905378	3mm weak meridian angle (left)	0.6063752793985496	0.9720624562645059	black	-0.7217171557188724	0.01230583019756556	non blood
5375_irnt.male	-1.1868947536723116	0.9773736801131028	0.9979248144905378	Longest period of unenthusiasm / disinterest	0.1	0.9773736801131028	black	-3.321928094887362	0.009939360351381448	non blood
4105_irnt.male	1.068791684623061	0.9777317334952323	0.9979248144905378	Heel bone mineral density (BMD) (left)	1.068791684623061	0.9777317334952323	black	0.09598068856107313	0.009780289020759796	non blood
20021_irnt.male	-6.022107993313421	0.9790073963929352	0.9979248144905378	Speech-reception-threshold (SRT) estimate (right)	0.1	0.9790073963929352	black	-3.321928094887362	0.009214027093181275	non blood
6032_irnt.male	0.8434018388701129	0.9794263661043774	0.9979248144905378	Maximum workload during fitness test	0.8434018388701129	0.9794263661043774	black	-0.24570792775703554	0.00902820897665969	non blood
24018_irnt.male	0.8882404970210956	0.9803796953311099	0.9979248144905378	Nitrogen dioxide air pollution; 2007	0.8882404970210956	0.9803796953311099	black	-0.17097774614524988	0.00860569201091465	non blood
3786_irnt.male	1.2056138094280386	0.9809053487335035	0.9979248144905378	Age asthma diagnosed	1.2056138094280386	0.9809053487335035	black	0.2697678471638755	0.00837289731520204	non blood
100001_irnt.male	1.2706759168172126	0.9812486501528888	0.9979248144905378	Food weight	1.2706759168172126	0.9812486501528888	black	0.3455961209645887	0.00822092768012294	non blood
100025_irnt.female	-0.4158501813338822	0.9813504131284922	0.9979248144905378	Vitamin E	0.1	0.9813504131284922	black	-3.321928094887362	0.008175890362381266	non blood
22702_irnt.female	0.7224814527076833	0.9826244340298652	0.9979248144905378	Home location - east co-ordinate (rounded)	0.7224814527076833	0.9826244340298652	black	-0.4689675431634666	0.007612440860258735	non blood
5112_irnt.male	0.8118345547681851	0.9866233597955298	0.9998339065999664	3mm cylindrical power angle (left)	0.8118345547681851	0.9866233597955298	black	-0.30074234695357993	0.005848606175523017	non blood
100012_irnt.male	0.9158856675430888	0.9912147869496112	0.9998339065999664	Vitamin B6	0.9158856675430888	0.9912147869496112	black	-0.12676058080482594	0.0038322277753351946	non blood
24017_irnt.male	0.9817261021135362	0.9967327865189124	0.9998339065999664	Nitrogen dioxide air pollution; 2006	0.9817261021135362	0.9967327865189124	black	-0.026607520693853706	0.0014212558254905131	non blood
5133_irnt.female	1.0086046544296896	0.9967816794579198	0.9998339065999664	6mm strong meridian (right)	1.0086046544296896	0.9967816794579198	black	0.012360788059210275	0.0013999528111591668	non blood
5097_irnt.male	1.006651720128143	0.9970397451970132	0.9998339065999664	6mm weak meridian (left)	1.006651720128143	0.9970397451970132	black	0.009564628176460475	0.0012875289745040875	non blood
84_irnt.female	0.9074856544765276	0.9972571062187496	0.9998339065999664	Cancer year/age first occurred	0.9074856544765276	0.9972571062187496	black	-0.14005325770641694	0.001192860327128191	non blood
30780_irnt.male	0.9937427037725832	0.9982171657480454	0.9998339065999664	LDL direct (mmol/L)	0.9937427037725832	0.9982171657480454	black	-0.009055732075715387	7.749661012789196e-4	chemistry
22644_irnt.female	0.9712193096008166	0.999752552145788	0.9998339065999664	Consecutive night shifts during mixed shift periods	0.9712193096008166	0.999752552145788	black	-0.042130989615425704	1.07478535858109e-4	non blood
20434_irnt.female	1.0036819609304388	0.9998339065999664	0.9998339065999664	Age at last episode of depression	1.0036819609304388	0.9998339065999664	black	0.005302191523150599	7.21394382232819e-5	non blood
